arm,task,lang,n_cmds,n_failed_cmds,fail_rate,n_build_cmds,n_build_failures,build_fail_rate,first_green_build_pos,n_static_err_cmds,n_runtime_err_cmds,static_share,max_same_err_loop,n_loop_cmds,early_fail_frac,late_fail_frac,late_static_errs,n_file_changes,n_unique_files,n_re_edits,n_late_re_edits,churn,n_agent_msgs,output_tokens,sub_src_files,sub_loc,sub_all_files
codex-lang-go,tinycc__tinycc.9b8765d,go,29,1,0.0345,2,0,0.0,0.7241,0,0,,0,0,1.0,0.0,0,3,3,2,1,0.6667,9,11992,1,538,3
codex-lang-go,tomarrell__wrapcheck.c058da1,go,37,2,0.0541,0,0,,,0,0,,1,0,0.0,0.5,0,6,3,5,2,1.6667,10,12454,1,602,3
codex-lang-go,tomnomnom__gron.88a6234,go,27,1,0.037,0,0,,,0,0,,0,0,1.0,0.0,0,2,3,1,1,0.3333,8,10281,1,655,3
codex-lang-go,trasta298__keifu.3331426,go,36,4,0.1111,0,0,,,0,0,,1,0,0.25,0.25,0,5,3,4,2,1.3333,11,14153,1,624,3
codex-lang-go,tree-sitter__tree-sitter.5e23cca,go,18,0,0.0,0,0,,,0,0,,0,0,,,0,2,3,1,1,0.3333,8,11348,1,437,3
codex-lang-go,tstack__lnav.ee34494,go,53,3,0.0566,0,0,,,0,0,,0,0,0.0,0.3333,0,3,3,2,1,0.6667,11,12339,1,555,3
codex-lang-go,tukaani-project__xz.1007bf0,go,40,5,0.125,1,0,0.0,0.675,0,0,,1,0,0.4,0.0,0,12,3,11,4,3.6667,36,23791,1,694,3
codex-lang-go,typst__typst.88356d0,go,24,0,0.0,0,0,,,0,0,,0,0,,,0,2,3,1,1,0.3333,8,13267,1,1088,3
codex-lang-go,unhappychoice__gittype.34b72d0,go,19,2,0.1053,0,0,,,0,0,,0,0,0.0,0.5,0,2,3,1,1,0.3333,8,8898,1,658,3
codex-lang-go,universal-ctags__ctags.243595e,go,31,4,0.129,1,0,0.0,0.5806,0,0,,0,0,0.25,0.0,0,12,3,11,4,3.6667,7,20651,1,1043,3
codex-lang-go,wfxr__code-minimap.0ddeea5,go,46,5,0.1087,1,1,1.0,,0,0,,0,0,0.2,0.4,0,7,3,6,3,2.0,10,17234,1,370,3
codex-lang-go,wfxr__csview.8ac4de0,go,21,1,0.0476,1,1,1.0,,0,0,,0,0,0.0,0.0,0,5,3,4,2,1.3333,9,10954,1,516,3
codex-lang-go,wgunderwood__tex-fmt.3f1aef6,go,36,1,0.0278,1,0,0.0,0.5556,1,0,1.0,1,0,0.0,0.0,0,0,0,0,0,,8,14299,1,324,3
codex-lang-go,wintermute-cell__ngrrram.8ea13c3,go,24,1,0.0417,1,1,1.0,,0,0,,0,0,0.0,1.0,0,3,3,2,1,0.6667,11,9701,1,343,3
codex-lang-go,xampprocky__tokei.505d648,go,23,2,0.087,0,0,,,1,0,1.0,1,0,0.0,0.5,0,6,3,5,2,1.6667,10,19535,1,1056,3
codex-lang-go,xorg62__tty-clock.f2f847c,go,21,0,0.0,0,0,,,0,0,,0,0,,,0,2,3,1,1,0.3333,9,8162,1,413,3
codex-lang-go,y2z__monolith.8702e66,go,31,0,0.0,0,0,,,0,3,0.0,0,0,,,0,6,3,5,2,1.6667,8,13867,1,844,3
codex-lang-go,yaa110__nomino.f892499,go,45,0,0.0,5,0,0.0,0.3556,0,0,,0,0,,,0,0,0,0,0,,9,13229,1,554,3
codex-lang-go,yassinebridi__serpl.c48a9d7,go,26,2,0.0769,0,0,,,0,0,,0,0,0.5,0.5,0,4,3,2,1,0.6667,8,8049,1,240,3
codex-lang-go,yoav-lavi__melody.f4af9b4,go,30,3,0.1,1,0,0.0,0.7,0,0,,0,0,0.6667,0.3333,0,0,0,0,0,,11,14474,1,735,3
codex-lang-go,ys-l__flamelens.0b4dc33,go,39,1,0.0256,0,0,,,0,1,0.0,0,0,0.0,1.0,0,5,3,4,2,1.3333,9,8897,1,278,3
codex-lang-go,zevv__duc.a58fa4e,go,30,2,0.0667,0,0,,,0,0,,0,0,0.0,0.0,0,5,3,4,2,1.3333,8,18357,1,1056,3
codex-lang-go,zk-org__zk.10d93d5,go,29,1,0.0345,0,0,,,0,0,,0,0,0.0,1.0,0,3,3,2,1,0.6667,11,15401,1,1068,3
codex-lang-java,abishekvashok__cmatrix.5c082c6,java,22,0,0.0,1,0,0.0,0.5,0,0,,0,0,,,0,1,2,0,0,0.0,8,6950,1,281,2
codex-lang-java,agourlay__zip-password-finder.704700d,java,29,4,0.1379,2,1,0.5,0.6897,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,,8,10970,1,345,2
codex-lang-java,ajeetdsouza__zoxide.67ca1bc,java,40,1,0.025,2,0,0.0,0.675,0,1,0.0,0,0,0.0,0.0,0,6,2,4,2,2.0,9,15995,1,394,2
codex-lang-java,alecthomas__chroma.8d04def,java,30,1,0.0333,0,0,,,0,0,,0,0,0.0,1.0,0,3,2,2,1,1.0,11,11795,1,364,2
codex-lang-java,alexpovel__srgn.89f943b,java,23,1,0.0435,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,11,14297,1,477,2
codex-lang-java,altdesktop__i3-style.f93821b,java,29,1,0.0345,0,0,,,0,0,,0,0,0.0,1.0,0,3,2,2,1,1.0,9,12943,1,130,2
codex-lang-java,ammarabouzor__tui-journal.2b4540d,java,27,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,0,0,0.0,8,9681,1,523,2
codex-lang-java,anordal__shellharden.6a6ffd4,java,20,2,0.1,0,0,,,0,0,,0,0,0.5,0.0,0,5,2,3,1,1.5,7,11020,1,460,2
codex-lang-java,antonmedv__fx.86d0d34,java,23,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,1,1,0.5,9,11110,1,463,2
codex-lang-java,antonmedv__walk.bf802ef,java,28,3,0.1071,1,0,0.0,0.5357,0,3,0.0,1,0,0.6667,0.0,0,4,2,3,1,1.5,12,9148,1,338,2
codex-lang-java,ariga__atlas.6d81150,java,19,0,0.0,0,0,,,0,0,,0,0,,,0,3,2,2,1,1.0,9,9985,1,293,2
codex-lang-java,arq5x__bedtools2.dd57059,java,28,2,0.0714,0,0,,,0,0,,0,0,0.0,0.0,0,5,2,3,1,1.5,9,14891,1,282,2
codex-lang-java,arthursonzogni__json-tui.17a22b6,java,37,1,0.027,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,3,1,1.5,11,10872,1,322,2
codex-lang-java,ast-grep__ast-grep.dde0fe0,java,36,3,0.0833,0,0,,,1,0,1.0,1,0,0.0,0.6667,1,5,2,3,1,1.5,9,12442,1,421,2
codex-lang-java,astaxie__bat.17d1080,java,33,0,0.0,8,0,0.0,0.2424,0,0,,0,0,,,0,0,0,0,0,,11,13269,1,210,2
codex-lang-java,astro__deadnix.d590041,java,36,2,0.0556,0,0,,,0,0,,0,0,0.0,0.0,0,10,2,9,3,4.5,9,15857,1,270,2
codex-lang-java,axodotdev__oranda.27d60c7,java,35,4,0.1143,0,0,,,1,0,1.0,1,0,0.0,0.25,1,4,2,2,1,1.0,10,14560,1,450,2
codex-lang-java,bellard__quickjs.d7ae12a,java,24,4,0.1667,3,1,0.3333,0.4583,2,0,1.0,2,1,0.0,0.25,0,5,2,3,1,1.5,8,16314,1,99,2
codex-lang-java,bensadeh__tailspin.6278437,java,33,0,0.0,3,0,0.0,0.7273,0,0,,0,0,,,0,0,0,0,0,,9,9878,1,176,2
codex-lang-java,blacknon__hwatch.edfcb62,java,39,6,0.1538,0,0,,,1,0,1.0,1,0,0.1667,0.3333,0,3,2,2,1,1.0,11,14155,1,542,2
codex-lang-java,blake3-team__blake3.15e83a5,java,20,2,0.1,0,0,,,0,0,,1,0,0.0,0.5,0,5,3,2,1,0.6667,11,12782,2,589,3
codex-lang-java,bootandy__dust.62bf1e1,java,34,3,0.0882,1,1,1.0,,0,1,0.0,1,0,0.0,0.6667,0,7,2,5,2,2.5,10,13986,1,513,2
codex-lang-java,boyter__scc.515f91c,java,22,1,0.0455,0,0,,,0,0,,0,0,0.0,0.0,0,8,2,6,2,3.0,8,16633,1,596,2
codex-lang-java,brocode__fblog.3b54330,java,33,0,0.0,0,0,,,0,1,0.0,0,0,,,0,5,2,4,2,2.0,10,11716,1,303,2
codex-lang-java,burntsushi__ripgrep.3b7fd44,java,25,2,0.08,0,0,,,0,0,,0,0,0.0,0.0,0,4,2,4,2,2.0,7,13081,2,670,3
codex-lang-java,burntsushi__xsv.f430466,java,16,3,0.1875,0,0,,,1,0,1.0,1,0,0.0,0.0,0,6,2,5,2,2.5,7,15074,1,285,2
codex-lang-java,byron__dua-cli.8570c15,java,48,0,0.0,1,0,0.0,0.4792,0,0,,0,0,,,0,5,1,4,1,4.0,8,14384,1,348,2
codex-lang-java,canop__broot.d6c798e,java,26,4,0.1538,0,0,,,1,0,1.0,1,0,0.25,0.75,1,3,2,1,1,0.5,9,10431,1,376,13
codex-lang-java,canop__rhit.ae90bcb,java,24,1,0.0417,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,2,1,1.0,10,11319,1,480,2
codex-lang-java,cheat__cheat.b8098dc,java,40,0,0.0,0,0,,,0,0,,0,0,,,0,5,2,3,1,1.5,10,13512,1,605,2
codex-lang-java,chirlu__sox.42b3557,java,21,3,0.1429,0,0,,,0,0,,0,0,0.0,0.3333,0,3,2,2,1,1.0,9,11151,1,205,2
codex-lang-java,chmln__handlr.90e78ba,java,24,1,0.0417,0,0,,,0,0,,0,0,1.0,0.0,0,2,2,0,0,0.0,7,10273,1,391,2
codex-lang-java,chmln__sd.87d1ba5,java,30,1,0.0333,0,0,,,0,0,,0,0,0.0,0.0,0,6,2,4,2,2.0,10,13662,1,447,2
codex-lang-java,clog-tool__clog-cli.7066cba,java,29,1,0.0345,0,0,,,0,0,,0,0,1.0,0.0,0,3,2,1,1,0.5,6,12977,1,253,2
codex-lang-java,cmatsuoka__figlet.202a0a8,java,40,6,0.15,0,0,,,0,1,0.0,1,0,0.0,0.6667,0,8,2,6,2,3.0,10,17221,1,518,59
codex-lang-java,codesnap-rs__codesnap.f81e4f3,java,34,4,0.1176,0,0,,,0,0,,0,0,0.5,0.25,0,4,2,2,1,1.0,8,12201,1,344,2
codex-lang-java,cordx56__rustowl.655bc5c,java,27,1,0.037,0,0,,,0,0,,0,0,0.0,1.0,0,6,2,4,2,2.0,8,10806,1,457,2
codex-lang-java,crowdagger__crowbook.ea214d7,java,29,2,0.069,1,0,0.0,0.6552,0,0,,0,0,0.0,0.5,0,5,2,4,2,2.0,13,12048,1,380,2
codex-lang-java,cslarsen__jp2a.61d205f,java,39,4,0.1026,3,1,0.3333,0.7436,0,0,,0,0,0.0,0.5,0,4,2,3,1,1.5,11,16140,1,372,2
codex-lang-java,cweill__gotests.2a672c5,java,25,2,0.08,0,0,,,1,0,1.0,1,0,0.0,0.0,0,8,2,6,2,3.0,10,15692,1,536,2
codex-lang-java,dalance__amber.69a0f52,java,43,3,0.0698,0,0,,,1,0,1.0,1,0,0.3333,0.3333,1,4,2,3,1,1.5,11,15612,1,452,2
codex-lang-java,dandavison__delta.acd758f,java,32,2,0.0625,1,0,0.0,0.6875,0,0,,0,0,0.0,0.0,0,4,2,2,1,1.0,10,11096,1,330,3
codex-lang-java,danmar__cppcheck.0a5b103,java,24,1,0.0417,1,0,0.0,0.5417,0,0,,0,0,0.0,1.0,0,4,2,2,1,1.0,10,12350,1,431,2
codex-lang-java,direnv__direnv.02040c7,java,27,1,0.037,0,0,,,0,0,,0,0,0.0,1.0,0,3,2,1,1,0.5,10,12491,1,476,2
codex-lang-java,doxygen__doxygen.966d98e,java,36,5,0.1389,3,1,0.3333,0.4444,0,0,,0,0,0.2,0.2,0,3,1,2,1,2.0,9,16298,1,272,14
codex-lang-java,drew-alleman__datasurgeon.d257cee,java,31,1,0.0323,0,0,,,0,0,,0,0,0.0,0.0,0,5,2,4,2,2.0,10,13474,1,295,2
codex-lang-java,ducaale__xh.4a6e44f,java,21,2,0.0952,0,0,,,0,0,,0,0,0.0,0.5,0,4,2,2,1,1.0,8,10618,1,320,2
codex-lang-java,duckdb__duckdb.bdb65ec,java,36,4,0.1111,0,0,,,0,3,0.0,3,2,0.25,0.75,0,5,2,3,1,1.5,9,16273,1,632,2
codex-lang-java,dundee__gdu.ede21d2,java,19,2,0.1053,2,0,0.0,0.4737,0,1,0.0,1,0,0.0,0.0,0,4,2,2,1,1.0,9,13098,1,360,2
codex-lang-java,ecumene__rust-sloth.051c559,java,27,3,0.1111,0,0,,,0,0,,0,0,0.0,0.3333,0,4,2,2,1,1.0,9,9801,1,362,2
codex-lang-java,ekzhang__bore.8e059cd,java,27,2,0.0741,3,0,0.0,0.5926,0,0,,0,0,0.0,0.5,0,1,1,0,0,0.0,12,11173,1,293,2
codex-lang-java,eliukblau__pixterm.1a93fd5,java,24,2,0.0833,1,0,0.0,0.375,0,0,,0,0,1.0,0.0,0,1,2,0,0,0.0,8,9668,1,354,2
codex-lang-java,elkowar__pipr.fae0b17,java,42,4,0.0952,0,0,,,0,0,,1,0,0.25,0.25,0,4,2,3,1,1.5,11,11837,1,338,2
codex-lang-java,epistates__treemd.825c6dd,java,24,3,0.125,0,0,,,0,0,,1,0,0.3333,0.6667,0,8,2,6,2,3.0,8,13533,1,481,2
codex-lang-java,eradman__entr.8e2e8b4,java,41,6,0.1463,0,0,,,0,0,,0,0,0.5,0.1667,0,4,2,2,1,1.0,13,11843,1,364,2
codex-lang-java,esubaalew__run.0fb9dec,java,64,3,0.0469,1,0,0.0,0.8125,5,1,0.8333,2,1,0.0,1.0,1,2,2,0,0,0.0,10,11238,1,165,2
codex-lang-java,eudoxia0__hashcards.48aa136,java,25,1,0.04,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,2,1,1.0,8,11244,1,442,2
codex-lang-java,facebook__zstd.1168da0,java,26,2,0.0769,1,0,0.0,0.4615,0,0,,0,0,0.0,0.0,0,0,0,0,0,,14,10123,1,215,2
codex-lang-java,facebookresearch__fasttext.1142dc4,java,17,3,0.1765,0,0,,,0,0,,0,0,0.3333,0.0,0,3,2,1,1,0.5,8,10868,1,460,2
codex-lang-java,ffmpeg__ffmpeg.360a402,java,18,0,0.0,0,0,,,0,0,,0,0,,,0,3,2,1,1,0.5,8,11789,1,630,4
codex-lang-java,filosottile__age.706dfc1,java,23,2,0.087,0,0,,,0,0,,0,0,0.0,0.0,0,5,2,5,2,2.5,10,13257,1,413,2
codex-lang-java,foriequal0__git-trim.07c2f50,java,21,0,0.0,0,0,,,0,0,,0,0,,,0,4,2,2,1,1.0,9,12889,1,570,2
codex-lang-java,gabotechs__dep-tree.60a95a2,java,24,2,0.0833,1,0,0.0,0.5833,0,0,,0,0,0.5,0.0,0,8,2,6,2,3.0,12,14788,1,524,2
codex-lang-java,ggreer__the_silver_searcher.a61f178,java,32,1,0.0312,0,0,,,0,0,,0,0,0.0,0.0,0,11,2,12,4,6.0,9,17868,1,434,3
codex-lang-java,git-bahn__git-graph.87b4473,java,25,3,0.12,0,0,,,2,0,1.0,1,0,0.0,0.6667,2,4,2,3,1,1.5,10,10716,1,386,2
codex-lang-java,go-critic__go-critic.9aea378,java,28,1,0.0357,0,0,,,0,0,,0,0,0.0,1.0,0,2,2,1,1,0.5,8,10748,1,325,2
codex-lang-java,google__brotli.b3dc9cc,java,39,5,0.1282,1,0,0.0,0.2051,0,0,,0,0,0.4,0.6,0,5,2,4,2,2.0,20,14550,1,373,2
codex-lang-java,gromacs__gromacs.665ea4c,java,28,1,0.0357,0,0,,,0,0,,0,0,1.0,0.0,0,4,2,2,1,1.0,9,11574,1,460,2
codex-lang-java,guumaster__hostctl.d6d9699,java,23,2,0.087,0,0,,,0,0,,0,0,0.0,1.0,0,5,2,3,1,1.5,8,14832,1,294,2
codex-lang-java,hairyhenderson__gomplate.05eb3aa,java,23,1,0.0435,0,0,,,1,0,1.0,1,0,0.0,0.0,0,12,2,11,4,5.5,8,18459,1,228,2
codex-lang-java,halitechallenge__halite.822cfb6,java,29,1,0.0345,0,0,,,0,0,,0,0,0.0,0.0,0,4,2,3,1,1.5,8,10620,1,371,2
codex-lang-java,hatoo__oha.8dc6349,java,19,3,0.1579,2,0,0.0,0.5263,0,0,,1,0,0.0,0.3333,0,2,2,1,1,0.5,8,13603,1,414,2
codex-lang-java,hooklift__gowsdl.2a06cec,java,30,4,0.1333,0,0,,,0,0,,0,0,0.5,0.25,0,7,2,5,2,2.5,10,14032,1,409,2
codex-lang-java,hpjansson__chafa.dd4d4c1,java,23,0,0.0,0,0,,,0,0,,0,0,,,0,5,2,3,1,1.5,7,14020,1,408,2
codex-lang-java,htop-dev__htop.523600b,java,50,0,0.0,0,0,,,0,0,,0,0,,,0,3,3,1,1,0.3333,9,12778,1,453,2
codex-lang-java,hush-shell__hush.560c33a,java,26,0,0.0,0,0,,,0,0,,0,0,,,0,5,2,3,1,1.5,11,10634,1,381,2
codex-lang-java,incu6us__goimports-reviser.81bd549,java,31,0,0.0,0,0,,,0,0,,0,0,,,0,6,2,5,2,2.5,11,14389,1,395,2
codex-lang-java,ip7z__7zip.839151e,java,32,2,0.0625,1,0,0.0,0.625,0,0,,0,0,0.0,1.0,0,5,2,3,1,1.5,10,12824,1,434,2
codex-lang-java,ismaelgv__rnr.fc0733b,java,34,1,0.0294,5,1,0.2,0.7353,1,0,1.0,1,0,0.0,1.0,1,5,2,4,2,2.0,15,12930,1,305,2
codex-lang-java,isona__dirble.e2dea9f,java,29,3,0.1034,1,0,0.0,0.3793,0,0,,0,0,0.0,0.3333,0,4,2,3,1,1.5,9,13854,1,296,2
codex-lang-java,ivanceras__svgbob.6d00ad9,java,27,0,0.0,0,0,,,0,0,,0,0,,,0,4,2,2,1,1.0,8,12713,1,314,2
codex-lang-java,jarun__nnn.cb2c535,java,31,0,0.0,0,0,,,0,0,,0,0,,,0,3,2,1,1,0.5,7,7853,1,316,2
codex-lang-java,jesseduffield__lazygit.1d0db51,java,30,0,0.0,0,0,,,0,0,,0,0,,,0,3,2,1,1,0.5,6,8558,1,283,3
codex-lang-java,jgm__pandoc.5caad90,java,17,2,0.1176,0,0,,,0,1,0.0,1,0,0.0,0.5,0,4,2,2,1,1.0,9,12239,1,223,2
codex-lang-java,jhspetersson__fselect.c3559ca,java,21,2,0.0952,0,0,,,0,0,,0,0,0.0,0.0,0,7,2,5,2,2.5,10,18243,1,515,2
codex-lang-java,johanneskaufmann__html-to-markdown.3006818,java,21,0,0.0,1,0,0.0,0.4762,0,0,,0,0,,,0,3,1,2,1,2.0,9,11666,1,321,2
codex-lang-java,johnkerl__miller.8d85b46,java,25,3,0.12,0,0,,,1,0,1.0,1,0,0.0,0.3333,0,7,2,6,2,3.0,9,14804,1,261,2
codex-lang-java,jonas__tig.8334123,java,19,1,0.0526,1,0,0.0,0.7895,0,0,,0,0,1.0,0.0,0,0,0,0,0,,8,5777,1,106,2
codex-lang-java,jqlang__jq.b33a763,java,25,3,0.12,0,0,,,0,0,,0,0,0.0,0.3333,0,8,2,7,3,3.5,25,17401,1,220,2
codex-lang-java,jrnxf__thokr.09375ef,java,25,2,0.08,0,0,,,0,0,,1,0,0.0,0.0,0,4,2,2,1,1.0,9,8969,1,326,2
codex-lang-java,junegunn__fzf.b56d614,java,29,1,0.0345,1,0,0.0,0.6897,0,0,,0,0,0.0,1.0,0,1,1,0,0,0.0,9,12641,1,167,4
codex-lang-java,kaushiksrini__parqeye.8072121,java,23,2,0.087,1,0,0.0,0.7391,0,0,,0,0,0.0,0.5,0,3,2,2,1,1.0,9,5957,1,150,2
codex-lang-java,kisielk__errcheck.dacab89,java,18,0,0.0,1,0,0.0,0.5556,0,0,,0,0,,,0,7,2,5,2,2.5,13,12115,1,437,2
codex-lang-java,konradsz__igrep.aa75630,java,21,1,0.0476,0,0,,,0,0,,0,0,0.0,1.0,0,3,2,1,1,0.5,10,8353,1,355,3
codex-lang-java,ksxgithub__parallel-disk-usage.96978ed,java,18,1,0.0556,1,0,0.0,0.7222,0,0,,0,0,0.0,0.0,0,4,2,3,1,1.5,9,11597,1,324,2
codex-lang-java,kyoh86__richgo.313114f,java,24,2,0.0833,2,0,0.0,0.25,1,0,1.0,1,0,0.0,0.0,0,1,1,0,0,0.0,11,9050,1,150,2
codex-lang-java,kyoheiu__felix.95df390,java,24,3,0.125,1,0,0.0,0.7083,0,0,,0,0,0.3333,0.3333,0,1,1,0,0,0.0,9,8876,1,277,3
codex-lang-java,lfos__calcurse.49180d5,java,38,0,0.0,0,0,,,0,0,,0,0,,,0,7,2,5,2,2.5,8,19493,1,612,2
codex-lang-java,lh3__seqtk.94e7070,java,20,4,0.2,0,0,,,1,0,1.0,1,0,0.0,0.5,0,5,2,3,1,1.5,12,14076,1,463,2
codex-lang-java,lua__lua.c6b4848,java,31,2,0.0645,0,0,,,0,0,,0,0,0.5,0.0,0,11,2,10,4,5.0,8,14655,1,180,2
codex-lang-java,luajit__luajit.a553b3d,java,28,9,0.3214,0,0,,,1,0,1.0,1,0,0.1111,0.4444,0,10,2,8,3,4.0,8,15603,1,163,2
codex-lang-java,lymphatus__caesium-clt.a529b2e,java,29,5,0.1724,1,0,0.0,0.3793,1,0,1.0,1,0,0.2,0.4,1,3,2,1,1,0.5,10,13984,1,657,2
codex-lang-java,lz4__lz4.1519f46,java,21,2,0.0952,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,1,1,0.5,9,9821,1,289,2
codex-lang-java,madler__pigz.fe4894f,java,20,3,0.15,0,0,,,0,0,,0,0,0.0,0.3333,0,6,2,4,2,2.0,8,12451,1,502,2
codex-lang-java,mfridman__tparse.2416b4b,java,17,0,0.0,0,0,,,1,0,1.0,1,0,,,1,8,5,3,2,0.6,9,11482,4,605,5
codex-lang-java,mgdm__htmlq.6e31bc8,java,16,1,0.0625,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,12,10988,1,293,2
codex-lang-java,mgechev__revive.201451e,java,25,2,0.08,0,0,,,0,0,,0,0,0.0,0.0,0,6,2,4,2,2.0,10,13648,1,562,2
codex-lang-java,mibk__dupl.1bf052b,java,28,1,0.0357,0,0,,,0,0,,0,0,0.0,0.0,0,4,2,3,1,1.5,12,12878,1,452,2
codex-lang-java,mikefarah__yq.602586d,java,14,4,0.2857,0,0,,,2,0,1.0,1,0,0.25,0.0,0,9,2,7,3,3.5,8,14588,1,502,2
codex-lang-java,miserlou__loop.209927c,java,40,2,0.05,1,0,0.0,0.8,0,0,,0,0,0.0,0.5,0,0,0,0,0,,7,9419,1,202,2
codex-lang-java,mkj__dropbear.75f699b,java,32,1,0.0312,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,1,1,0.5,10,11910,1,411,2
codex-lang-java,mookid__diffr.2152742,java,35,1,0.0286,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,2,1,1.0,9,10708,1,380,2
codex-lang-java,multiprocessio__dsq.c3ae0ba,java,41,4,0.0976,0,0,,,0,2,0.0,0,0,0.0,0.25,0,11,2,9,3,4.5,13,17973,1,569,2
codex-lang-java,nachoparker__dutree.44e877d,java,27,3,0.1111,2,1,0.5,0.5185,0,0,,0,0,0.0,0.3333,0,2,1,1,0,1.0,8,12137,1,230,2
codex-lang-java,naggie__dstask.ff57396,java,31,2,0.0645,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,1,1,0.5,8,12605,1,555,2
codex-lang-java,nikoladucak__caps-log.2cf2d1e,java,50,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,1,1,0.5,10,13625,1,396,2
codex-lang-java,nikolassv__bartib.6b9b5ce,java,25,1,0.04,0,0,,,0,0,,0,0,1.0,0.0,0,3,2,1,1,0.5,10,13602,1,506,2
codex-lang-java,ninja-build__ninja.cc60300,java,34,0,0.0,1,0,0.0,0.4706,0,0,,0,0,,,0,0,0,0,0,,10,16369,1,105,2
codex-lang-java,noborus__ov.b96c2ba,java,26,3,0.1154,0,0,,,0,0,,0,0,0.3333,0.6667,0,2,2,1,1,0.5,8,10852,1,494,2
codex-lang-java,noborus__trdsql.d8c5ff6,java,25,1,0.04,0,0,,,0,0,,0,0,1.0,0.0,0,3,2,2,1,1.0,10,14975,1,410,2
codex-lang-java,nukesor__pueue.8b9d6fe,java,17,2,0.1176,0,0,,,0,0,,0,0,0.0,0.5,0,4,2,3,1,1.5,11,14728,1,830,2
codex-lang-java,nuta__nsh.bdd0702,java,43,4,0.093,1,0,0.0,0.6047,0,0,,0,0,0.0,0.75,0,3,2,2,1,1.0,11,11958,1,232,2
codex-lang-java,o2sh__onefetch.e5958ce,java,23,2,0.087,0,0,,,0,0,,0,0,0.0,0.5,0,5,2,3,1,1.5,10,12914,1,305,2
codex-lang-java,ogham__dog.721440b,java,25,0,0.0,1,0,0.0,0.4,0,0,,0,0,,,0,3,2,2,1,1.0,10,16361,1,172,2
codex-lang-java,oppiliappan__eva.41ae245,java,20,1,0.05,0,0,,,0,0,,0,0,0.0,1.0,0,5,2,3,1,1.5,8,10913,1,386,2
codex-lang-java,oppiliappan__statix.e9df54c,java,23,2,0.087,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,3,1,1.5,12,12637,1,276,2
codex-lang-java,orf__gping.26eb5b9,java,30,1,0.0333,0,0,,,0,0,,0,0,0.0,1.0,0,2,2,1,1,0.5,8,7455,1,334,2
codex-lang-java,osgeo__gdal.0847f12,java,21,3,0.1429,0,0,,,0,0,,0,0,0.0,0.6667,0,5,2,3,1,1.5,9,18467,1,427,2
codex-lang-java,osgeo__proj.75d455c,java,24,0,0.0,0,0,,,0,0,,0,0,,,0,7,2,5,2,2.5,8,13230,1,186,2
codex-lang-java,paradigmxyz__solar.5190d0e,java,40,2,0.05,0,0,,,0,0,,1,0,0.5,0.0,0,9,3,6,3,2.0,11,18195,2,507,3
codex-lang-java,parcel-bundler__lightningcss.aa2ed1e,java,40,1,0.025,0,0,,,0,0,,0,0,0.0,1.0,0,7,2,6,2,3.0,12,16428,1,555,2
codex-lang-java,peco__peco.4e58dad,java,38,1,0.0263,2,0,0.0,0.7368,0,0,,0,0,0.0,0.0,0,0,0,0,0,,6,8895,1,207,2
codex-lang-java,pemistahl__grex.fa3e8ed,java,24,2,0.0833,7,1,0.1429,0.5417,0,0,,0,0,0.0,0.5,0,6,2,4,2,2.0,10,16062,1,526,2
codex-lang-java,php__php-src.c891263,java,19,2,0.1053,1,0,0.0,0.3684,2,0,1.0,2,1,0.0,0.0,0,10,2,8,3,4.0,10,17171,1,287,2
codex-lang-java,pier-cli__pier.5e1bde9,java,28,3,0.1071,0,0,,,1,0,1.0,1,0,0.3333,0.6667,1,4,2,2,1,1.0,8,11095,1,480,2
codex-lang-java,pls-rs__pls.4e1ae50,java,18,1,0.0556,1,0,0.0,0.5556,0,0,,0,0,0.0,0.0,0,0,0,0,0,,8,11895,1,185,2
codex-lang-java,psampaz__go-mod-outdated.bb79367,java,15,1,0.0667,0,0,,,0,0,,0,0,1.0,0.0,0,1,2,0,0,0.0,9,8067,1,441,2
codex-lang-java,quinn-rs__quinn.bb359cc,java,31,1,0.0323,0,0,,,0,0,,0,0,1.0,0.0,0,6,2,4,2,2.0,8,12888,2,1005,3
codex-lang-java,raviqqe__muffet.a882908,java,17,1,0.0588,3,0,0.0,0.3529,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,7,11613,1,496,2
codex-lang-java,rbakbashev__elfcat.52f8cc7,java,30,2,0.0667,0,0,,,0,0,,0,0,0.5,0.5,0,3,2,1,1,0.5,9,11693,1,552,2
codex-lang-java,rcoh__angle-grinder.9c2fc88,java,21,1,0.0476,0,0,,,1,0,1.0,1,0,0.0,0.0,1,6,2,4,2,2.0,10,16032,1,308,2
