arm,task,pct,pct_ran,compile_ok,n_total_tests,n_ran_tests,n_passed_tests,language,wraps_tool,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-lang-go,lh3__seqtk.94e7070,52.4476,52.4476,1,429,429,225,go,0,1.227100,34,5.4576,0,
codex-lang-go,lua__lua.c6b4848,27.3543,27.3543,1,1338,1338,366,go,0,1.270492,38,5.9959,0,
codex-lang-go,luajit__luajit.a553b3d,28.8170,28.8170,1,2967,2967,855,go,0,1.893559,58,7.5110,0,
codex-lang-go,lymphatus__caesium-clt.a529b2e,80.6957,80.6957,1,575,575,464,go,0,1.052073,32,4.6331,0,
codex-lang-go,lz4__lz4.1519f46,73.9305,73.9305,1,1496,1496,1106,go,0,1.006474,35,4.1852,0,
codex-lang-go,madler__pigz.fe4894f,80.1444,80.1444,1,831,831,666,go,1,1.045259,42,4.6504,0,
codex-lang-go,mfridman__tparse.2416b4b,67.7647,67.7647,1,425,425,288,go,0,1.352913,34,5.2573,0,
codex-lang-go,mgdm__htmlq.6e31bc8,90.5155,90.5155,1,1455,1455,1317,go,1,1.601160,52,5.3589,0,
codex-lang-go,mgechev__revive.201451e,46.4924,46.4924,1,727,727,338,go,0,1.288451,34,5.8186,0,
codex-lang-go,mibk__dupl.1bf052b,72.3861,72.3861,1,373,373,270,go,0,1.633292,49,5.7892,0,
codex-lang-go,mikefarah__yq.602586d,16.4000,16.4000,1,2000,2000,328,go,1,1.576645,41,7.0080,0,
codex-lang-go,miserlou__loop.209927c,75.6338,75.6338,1,710,710,537,go,1,1.293938,69,5.5386,0,
codex-lang-go,mkj__dropbear.75f699b,31.5634,92.2414,1,678,232,214,go,0,0.927957,37,3.8311,0,
codex-lang-go,mookid__diffr.2152742,67.1617,67.1617,1,606,606,407,go,1,0.985390,38,3.9212,0,
codex-lang-go,nachoparker__dutree.44e877d,41.9657,41.9657,1,641,641,269,go,0,0.688382,30,3.0246,0,
codex-lang-go,naggie__dstask.ff57396,50.4695,50.4695,1,1278,1278,645,go,0,1.472403,31,6.0121,0,
codex-lang-go,nikoladucak__caps-log.2cf2d1e,47.3684,47.3684,1,551,551,261,go,0,1.290220,48,4.4052,0,
codex-lang-go,nikolassv__bartib.6b9b5ce,55.6787,55.6787,1,722,722,402,go,1,1.399692,31,5.2742,0,
codex-lang-go,ninja-build__ninja.cc60300,56.7455,56.7455,1,1438,1438,816,go,1,1.781134,46,6.8244,0,
codex-lang-go,noborus__ov.b96c2ba,69.0399,69.0399,1,1854,1854,1280,go,1,1.161448,58,4.7418,0,
codex-lang-go,noborus__trdsql.d8c5ff6,43.1402,43.1402,1,1312,1312,566,go,1,1.326284,29,5.6210,0,
codex-lang-go,nukesor__pueue.8b9d6fe,13.1661,13.1661,1,638,638,84,go,0,1.044459,23,3.8298,0,
codex-lang-go,nuta__nsh.bdd0702,73.7646,73.7646,1,1963,1963,1448,go,1,0.935471,33,3.5944,0,
codex-lang-go,o2sh__onefetch.e5958ce,64.1509,64.1509,1,1166,1166,748,go,0,1.405795,36,5.8450,0,
codex-lang-go,ogham__dog.721440b,65.8462,65.8462,1,1300,1300,856,go,1,2.111315,49,8.5317,0,
codex-lang-go,oppiliappan__eva.41ae245,78.5323,78.5323,1,913,913,717,go,0,1.224749,41,4.2870,0,
codex-lang-go,oppiliappan__statix.e9df54c,53.4969,53.4969,1,815,815,436,go,1,1.888263,49,6.7530,0,
codex-lang-go,orf__gping.26eb5b9,56.9322,56.9322,1,339,339,193,go,0,1.032805,39,4.3220,0,
codex-lang-go,osgeo__gdal.0847f12,12.6332,12.6332,1,657,657,83,go,0,1.497336,39,7.0680,0,
codex-lang-go,osgeo__proj.75d455c,4.5121,4.5121,1,5319,5319,240,go,0,0.987640,34,4.6536,0,
codex-lang-go,paradigmxyz__solar.5190d0e,38.3215,38.3215,1,1978,1978,758,go,0,1.554868,53,5.9600,0,
codex-lang-go,parcel-bundler__lightningcss.aa2ed1e,48.7270,48.7270,1,2828,2828,1378,go,1,1.698561,47,6.3056,0,
codex-lang-go,peco__peco.4e58dad,68.2190,68.2190,1,1224,1224,835,go,0,0.845469,38,3.7808,0,
codex-lang-go,pemistahl__grex.fa3e8ed,70.3506,70.3506,1,1312,1312,923,go,1,1.828904,39,6.3374,0,
codex-lang-go,php__php-src.c891263,3.4225,3.4225,1,14288,14288,489,go,0,2.320068,65,8.5311,0,
codex-lang-go,pier-cli__pier.5e1bde9,70.9538,70.9538,1,692,692,491,go,1,1.367200,36,5.5659,0,
codex-lang-go,pls-rs__pls.4e1ae50,41.5663,41.5663,1,332,332,138,go,1,1.126526,34,4.7653,0,
codex-lang-go,psampaz__go-mod-outdated.bb79367,82.1053,82.1053,1,285,285,234,go,0,0.718554,32,2.8206,0,
codex-lang-go,quinn-rs__quinn.bb359cc,47.5096,47.5096,1,522,522,248,go,0,1.263918,49,5.7275,0,
codex-lang-go,raviqqe__muffet.a882908,79.8635,79.8635,1,293,293,234,go,0,1.531702,43,5.4572,0,
codex-lang-go,rbakbashev__elfcat.52f8cc7,60.2837,60.2837,1,564,564,340,go,0,1.340971,34,4.1087,0,
codex-lang-go,rcoh__angle-grinder.9c2fc88,23.8053,23.8053,1,1130,1130,269,go,0,1.350640,47,6.3610,0,
codex-lang-go,rhysd__kiro-editor.4157485,76.9748,76.9748,1,595,595,458,go,0,0.000000,0,0.0000,0,
codex-lang-go,riquito__tuc.16fb471,80.1839,80.1839,1,1196,1196,959,go,1,0.964221,26,4.2484,0,
codex-lang-go,robertdavidgraham__masscan.b99d433,42.1342,42.1342,1,2549,2549,1074,go,0,0.918905,41,3.6041,0,
codex-lang-go,rochacbruno__marmite.7d4bc2d,42.8144,42.8144,1,668,668,286,go,1,1.431595,39,6.4651,0,
codex-lang-go,rs__curlie.5dfcbb1,79.7432,79.7432,1,701,701,559,go,0,0.000000,0,0.0000,0,
codex-lang-go,rs__jplot.2a54bcc,80.1029,80.1029,1,583,583,467,go,0,1.302368,42,4.1110,0,
codex-lang-go,rust-embedded__svd2rust.1760b5e,59.1304,59.1304,1,920,920,544,go,0,1.572794,44,6.4083,0,
codex-lang-go,rust-ethereum__ethabi.b1710ad,62.2869,62.2869,1,997,997,621,go,1,1.096389,34,5.2332,0,
codex-lang-go,rust-lang__mdbook.37273ba,51.7056,52.3636,1,1114,1100,576,go,1,1.188094,44,7.3287,0,
codex-lang-go,rvben__rumdl.2d75c4d,36.9958,36.9958,1,3322,3322,1229,go,1,2.061615,45,7.4555,0,
codex-lang-go,samtools__samtools.aa823b5,18.3158,18.3158,1,1425,1425,261,go,1,1.591446,40,9.4177,0,
codex-lang-go,sayanarijit__xplr.1751065,60.8592,60.8592,1,419,419,255,go,1,2.090549,73,6.8950,0,
codex-lang-go,sclevine__yj.8016400,59.8435,59.8435,1,767,767,459,go,0,1.450647,42,6.0762,0,
codex-lang-go,segmentio__chamber.5f93f5f,59.0389,59.0389,1,1748,1748,1032,go,0,1.184716,32,5.6942,0,
codex-lang-go,sharkdp__bat.f822bd0,47.3091,47.3091,1,799,799,378,go,1,1.150483,33,4.9041,0,
codex-lang-go,sharkdp__fd.40d8eb3,70.4453,70.4453,1,1235,1235,870,go,0,1.134231,34,5.3407,0,
codex-lang-go,sharkdp__hexyl.2e26437,65.8940,65.8940,1,906,906,597,go,0,1.703132,40,6.1601,0,
codex-lang-go,sharkdp__pastel.b60e899,64.0934,64.0934,1,1114,1114,714,go,0,2.251513,43,8.4722,0,
codex-lang-go,shashwatah__jot.a92aad8,79.1223,79.1223,1,752,752,595,go,0,1.012686,28,4.5223,0,
codex-lang-go,sheepla__pingu.926d475,87.7285,87.7285,1,383,383,336,go,0,1.182177,53,4.4625,0,
codex-lang-go,sibprogrammer__xq.b89f681,57.8283,57.8283,1,792,792,458,go,0,1.264880,40,5.2597,0,
codex-lang-go,sigoden__argc.04a08f1,12.7638,12.7638,1,995,995,127,go,1,1.848592,65,7.3907,0,
codex-lang-go,simeg__eureka.df3796c,38.3721,38.3721,1,344,344,132,go,0,0.000000,0,0.0000,0,
codex-lang-go,sirwart__ripsecrets.34c9e03,44.0262,44.0262,1,611,611,269,go,1,1.096560,43,4.6691,0,
codex-lang-go,sitkevij__hex.61ae69b,88.5784,88.5784,1,823,823,729,go,0,1.051564,44,4.5734,0,
codex-lang-go,skeema__skeema.6a76243,61.5340,61.5340,1,1708,1708,1051,go,1,1.376925,37,5.1106,0,
codex-lang-go,sqlite__sqlite.839433d,0.4588,23.3962,1,13514,265,62,go,0,0.944692,37,12089.1049,0,
codex-lang-go,sstadick__hck.b66c751,89.2398,89.2398,1,855,855,763,go,0,0.913668,35,3.8516,0,
codex-lang-go,stacked-git__stgit.430027d,31.2290,32.5175,1,1489,1430,465,go,0,1.283921,34,5.2989,0,
codex-lang-go,stranger6667__jsonschema.d52e881,44.7665,71.5142,1,2933,1836,1313,go,0,1.065303,29,4.6429,0,
codex-lang-go,svenstaro__genact.16f96e3,16.3793,16.3793,1,232,232,38,go,0,0.000000,0,0.0000,0,
codex-lang-go,svenstaro__miniserve.8449e8b,49.6711,51.0135,1,304,296,151,go,0,1.924090,36,7.5327,0,
codex-lang-go,thezoraiz__ascii-image-converter.d05a757,41.9355,41.9355,1,465,465,195,go,0,1.274050,36,5.3768,0,
codex-lang-go,tomarrell__wrapcheck.c058da1,11.6667,11.6667,1,480,480,56,go,0,1.378280,53,5.3275,0,
codex-lang-go,tomnomnom__gron.88a6234,76.7857,76.7857,1,224,224,172,go,0,1.157533,37,5.5260,0,
codex-lang-go,trasta298__keifu.3331426,64.5038,64.5038,1,262,262,169,go,0,1.803192,52,6.4297,0,
codex-lang-go,tree-sitter__tree-sitter.5e23cca,28.4903,28.4903,1,1232,1232,351,go,1,0.931155,28,5.8414,0,
codex-lang-go,tstack__lnav.ee34494,9.3939,9.3939,1,990,990,93,go,1,1.209196,67,5.5943,0,
codex-lang-go,tukaani-project__xz.1007bf0,37.6596,79.2537,1,1410,670,531,go,0,2.411057,88,10170.3357,0,
codex-lang-go,typst__typst.88356d0,30.1624,30.1624,1,1724,1724,520,go,1,1.056931,34,5.4514,0,
codex-lang-go,unhappychoice__gittype.34b72d0,44.8043,44.8043,1,741,741,332,go,0,1.155909,29,3.4851,0,
codex-lang-go,universal-ctags__ctags.243595e,8.5917,8.5917,1,2258,2258,194,go,0,2.381323,50,8.3446,0,
codex-lang-go,wfxr__code-minimap.0ddeea5,56.8690,56.8690,1,313,313,178,go,0,2.054572,63,7.5045,0,
codex-lang-go,wfxr__csview.8ac4de0,86.5672,86.5672,1,335,335,290,go,0,1.245546,35,4.4094,0,
codex-lang-go,wgunderwood__tex-fmt.3f1aef6,63.0769,63.0769,1,455,455,287,go,1,1.546759,44,5.9355,0,
codex-lang-go,wintermute-cell__ngrrram.8ea13c3,41.5842,41.5842,1,303,303,126,go,0,1.010625,38,4.9982,0,
codex-lang-go,xampprocky__tokei.505d648,53.9617,53.9617,1,732,732,395,go,0,1.705485,39,8.6129,0,
codex-lang-go,xorg62__tty-clock.f2f847c,38.7900,45.4167,1,281,240,109,go,0,0.000000,0,0.0000,0,
codex-lang-go,y2z__monolith.8702e66,46.8443,46.8443,1,713,713,334,go,1,1.393871,45,5.7224,0,
codex-lang-go,yaa110__nomino.f892499,35.7827,72.7273,1,313,154,112,go,0,1.363091,54,5.2773,0,
codex-lang-go,yassinebridi__serpl.c48a9d7,52.6906,52.6906,1,446,446,235,go,0,1.175650,38,3.7938,0,
codex-lang-go,yoav-lavi__melody.f4af9b4,62.1577,62.1577,1,1205,1205,749,go,0,1.473077,41,5.9167,0,
codex-lang-go,ys-l__flamelens.0b4dc33,23.6607,23.6607,1,224,224,53,go,0,1.009332,53,4.1530,0,
codex-lang-go,zevv__duc.a58fa4e,58.0092,58.0092,1,874,874,507,go,0,1.962050,43,7.3118,0,
codex-lang-go,zk-org__zk.10d93d5,16.3357,16.3357,1,1108,1108,181,go,1,1.280713,43,5.7137,0,
codex-lang-java,abishekvashok__cmatrix.5c082c6,92.1105,92.1105,1,507,507,467,java,0,0.736446,31,207.6407,0,
codex-lang-java,agourlay__zip-password-finder.704700d,63.4361,63.8109,1,681,677,432,java,0,1.193054,37,209.9983,0,
codex-lang-java,ajeetdsouza__zoxide.67ca1bc,57.6271,57.6271,1,531,531,306,java,0,1.933133,55,211.1633,0,
codex-lang-java,alexpovel__srgn.89f943b,61.0151,61.0151,1,1852,1852,1130,java,0,1.175532,37,5.4005,0,
codex-lang-java,altdesktop__i3-style.f93821b,65.6772,65.6772,1,539,539,354,java,0,1.225957,41,5.0807,0,
codex-lang-java,ammarabouzor__tui-journal.2b4540d,61.4123,61.4123,1,1402,1402,861,java,0,0.730849,37,3.8286,0,
codex-lang-java,anordal__shellharden.6a6ffd4,72.8767,72.8767,1,1095,1095,798,java,0,1.111311,32,4.7141,0,
codex-lang-java,antonmedv__fx.86d0d34,52.1251,52.1251,1,2047,2047,1067,java,0,1.106280,34,4.5184,0,
codex-lang-java,antonmedv__walk.bf802ef,61.4894,61.4894,1,470,470,289,java,0,1.339128,44,5.1137,0,
codex-lang-java,ariga__atlas.6d81150,42.2610,42.2610,1,1318,1318,557,java,1,0.999952,31,87.7444,0,
codex-lang-java,arq5x__bedtools2.dd57059,30.7692,30.7692,1,1053,1053,324,java,0,2.384703,42,88.8628,0,
codex-lang-java,arthursonzogni__json-tui.17a22b6,45.9603,45.9603,1,755,755,347,java,0,1.159221,52,85.3141,0,
codex-lang-java,ast-grep__ast-grep.dde0fe0,8.1633,8.1633,1,882,882,72,java,0,1.366436,50,5.2641,0,
codex-lang-java,astaxie__bat.17d1080,67.9193,67.9193,1,1091,1091,741,java,0,1.641072,44,6.3140,0,
codex-lang-java,astro__deadnix.d590041,55.4817,55.4817,1,602,602,334,java,0,1.833854,55,6.5635,0,
codex-lang-java,axodotdev__oranda.27d60c7,57.8879,57.8879,1,767,767,444,java,1,1.338846,49,7.1346,0,
codex-lang-java,bellard__quickjs.d7ae12a,4.5814,4.5814,1,3034,3034,139,java,0,1.331228,37,6.1039,0,
codex-lang-java,bensadeh__tailspin.6278437,74.7967,74.7967,1,615,615,460,java,0,0.000000,0,0.0000,0,
codex-lang-java,blacknon__hwatch.edfcb62,24.3110,39.5200,1,1016,625,247,java,0,1.229900,53,6.1528,0,
codex-lang-java,blake3-team__blake3.15e83a5,84.3895,84.3895,1,647,647,546,java,0,1.308698,36,5.2135,0,
codex-lang-java,bootandy__dust.62bf1e1,62.3288,62.3288,1,584,584,364,java,0,1.735666,51,5.7007,0,
codex-lang-java,boyter__scc.515f91c,14.2241,14.2241,1,464,464,66,java,0,1.797995,38,6.9720,0,
codex-lang-java,brocode__fblog.3b54330,62.0654,62.0654,1,978,978,607,java,0,1.354221,48,4.9862,0,
codex-lang-java,burntsushi__ripgrep.3b7fd44,61.5346,61.5346,1,1994,1994,1227,java,0,1.574572,36,5.3525,0,
codex-lang-java,burntsushi__xsv.f430466,40.2707,71.5789,1,1182,665,476,java,0,1.515024,29,6.0836,0,
codex-lang-java,byron__dua-cli.8570c15,74.8942,74.8942,1,709,709,531,java,0,1.732747,61,7.0259,0,
codex-lang-java,canop__broot.d6c798e,51.5770,51.5770,1,539,539,278,java,0,1.478451,38,4.3247,0,
codex-lang-java,canop__rhit.ae90bcb,49.5716,49.5716,1,817,817,405,java,0,1.241421,38,4.5320,0,
codex-lang-java,cheat__cheat.b8098dc,46.8013,46.8013,1,297,297,139,java,0,1.358994,55,5.7238,0,
codex-lang-java,chirlu__sox.42b3557,18.3028,18.3028,1,1202,1202,220,java,0,1.045817,33,4.5391,0,
codex-lang-java,chmln__handlr.90e78ba,77.9778,77.9778,1,722,722,563,java,0,0.924131,33,4.3054,0,
codex-lang-java,chmln__sd.87d1ba5,84.1975,84.1975,1,810,810,682,java,0,1.500690,46,5.5333,0,
codex-lang-java,clog-tool__clog-cli.7066cba,77.9130,77.9130,1,575,575,448,java,0,1.536477,38,5.7710,0,
codex-lang-java,cmatsuoka__figlet.202a0a8,56.1927,56.1927,1,872,872,490,java,0,2.194172,58,7.8637,0,
codex-lang-java,codesnap-rs__codesnap.f81e4f3,67.0753,67.0753,1,571,571,383,java,0,0.000000,0,0.0000,0,
codex-lang-java,cordx56__rustowl.655bc5c,48.8964,48.8964,1,589,589,288,java,0,1.258818,41,5.3436,0,
codex-lang-java,crowdagger__crowbook.ea214d7,32.9616,32.9616,1,807,807,266,java,0,1.174669,47,5.2729,0,
codex-lang-java,cslarsen__jp2a.61d205f,33.5975,36.0544,1,631,588,212,java,1,2.150511,54,7.1620,0,
codex-lang-java,cweill__gotests.2a672c5,37.4793,37.4793,1,603,603,226,java,0,1.885207,43,6.4729,0,
codex-lang-java,dalance__amber.69a0f52,64.0708,64.0708,1,565,565,362,java,0,1.780169,58,6.3453,0,
codex-lang-java,dandavison__delta.acd758f,25.1579,25.1579,1,950,950,239,java,0,1.441891,46,4.5090,0,
codex-lang-java,danmar__cppcheck.0a5b103,16.8391,16.8391,1,2126,2126,358,java,0,1.285844,38,5.4580,0,
codex-lang-java,direnv__direnv.02040c7,47.2320,47.2320,1,849,849,401,java,1,1.296549,40,5.9371,0,
codex-lang-java,doxygen__doxygen.966d98e,29.6943,29.6943,1,229,229,68,java,0,1.929120,48,7.0478,0,
codex-lang-java,drew-alleman__datasurgeon.d257cee,45.6175,45.6175,1,502,502,229,java,0,1.393257,46,5.5702,0,
codex-lang-java,ducaale__xh.4a6e44f,30.8284,30.8284,1,1171,1171,361,java,0,0.975157,33,4.2181,0,
codex-lang-java,duckdb__duckdb.bdb65ec,1.8938,10.5627,1,5650,1013,107,java,0,1.547853,50,6.6832,0,
codex-lang-java,dundee__gdu.ede21d2,41.3437,41.3437,1,1161,1161,480,java,0,1.411333,32,5.8850,0,
codex-lang-java,ecumene__rust-sloth.051c559,50.2632,50.2632,1,380,380,191,java,0,1.137525,40,4.1788,0,
codex-lang-java,ekzhang__bore.8e059cd,36.5482,49.4845,1,394,291,144,java,0,1.005167,40,5.4185,0,
codex-lang-java,elkowar__pipr.fae0b17,41.0646,63.9053,1,526,338,216,java,0,1.522561,57,5.6317,0,
codex-lang-java,epistates__treemd.825c6dd,39.1969,39.1969,1,1569,1569,615,java,0,1.428841,40,5.8239,0,
codex-lang-java,eradman__entr.8e2e8b4,37.3720,76.8421,1,586,285,219,java,0,1.357878,58,6.2233,0,
codex-lang-java,esubaalew__run.0fb9dec,40.5606,41.2060,1,1213,1194,492,java,0,1.472500,76,5.9087,0,
codex-lang-java,eudoxia0__hashcards.48aa136,70.6575,70.6575,1,1019,1019,720,java,0,0.957983,37,4.3690,0,
codex-lang-java,facebook__zstd.1168da0,6.5751,6.5751,1,2038,2038,134,java,0,1.047566,40,15166.0089,0,
codex-lang-java,facebookresearch__fasttext.1142dc4,45.1923,45.1923,1,312,312,141,java,0,0.867121,28,4.2472,0,
codex-lang-java,ffmpeg__ffmpeg.360a402,6.2295,6.2295,1,3050,3050,190,java,0,1.074521,29,4.6521,0,
codex-lang-java,filosottile__age.706dfc1,38.6095,38.6095,1,676,676,261,java,0,1.356387,38,5.6957,0,
codex-lang-java,foriequal0__git-trim.07c2f50,49.3124,49.3124,1,509,509,251,java,1,1.262063,34,5.1529,0,
codex-lang-java,gabotechs__dep-tree.60a95a2,59.5376,59.5376,1,865,865,515,java,0,0.000000,0,0.0000,0,
codex-lang-java,git-bahn__git-graph.87b4473,69.8944,69.8944,1,568,568,397,java,0,0.959642,39,4.1296,0,
codex-lang-java,go-critic__go-critic.9aea378,25.7606,25.7606,1,493,493,127,java,0,0.981738,38,4.0964,0,
codex-lang-java,google__brotli.b3dc9cc,0.4535,40.0000,1,441,5,2,java,0,2.110285,64,14745.1878,0,
codex-lang-java,gromacs__gromacs.665ea4c,3.2932,3.2932,1,1245,1245,41,java,0,1.241178,41,4.2098,0,
codex-lang-java,guumaster__hostctl.d6d9699,52.2149,52.3135,1,1061,1059,554,java,0,1.240854,36,5.3474,0,
codex-lang-java,hairyhenderson__gomplate.05eb3aa,39.4395,39.4395,1,2926,2926,1154,java,0,2.032990,43,7.1550,0,
codex-lang-java,halitechallenge__halite.822cfb6,62.5455,62.5455,1,275,275,172,java,0,1.116389,41,4.6272,0,
codex-lang-java,hatoo__oha.8dc6349,58.7583,58.7583,1,902,902,530,java,1,1.111178,29,5.3382,0,
codex-lang-java,hooklift__gowsdl.2a06cec,67.5192,67.5192,1,391,391,264,java,0,1.611016,47,5.5010,0,
codex-lang-java,hpjansson__chafa.dd4d4c1,14.3449,14.3449,1,1931,1931,277,java,0,1.208429,35,5.4598,0,
codex-lang-java,htop-dev__htop.523600b,58.5859,58.5859,1,693,693,406,java,0,1.294477,62,5.3792,0,
codex-lang-java,hush-shell__hush.560c33a,9.6586,9.6586,1,1201,1201,116,java,0,1.055799,42,4.3178,0,
codex-lang-java,incu6us__goimports-reviser.81bd549,45.8090,45.8090,1,513,513,235,java,0,1.325816,48,5.7017,0,
codex-lang-java,ip7z__7zip.839151e,22.8188,22.8188,1,1043,1043,238,java,0,1.155848,47,4.9814,0,
codex-lang-java,ismaelgv__rnr.fc0733b,73.7921,73.7921,1,683,683,504,java,0,1.366757,54,5.3249,0,
codex-lang-java,isona__dirble.e2dea9f,59.8886,59.8886,1,718,718,430,java,0,1.425065,42,5.7047,0,
codex-lang-java,ivanceras__svgbob.6d00ad9,32.8390,32.8390,1,472,472,155,java,0,1.394436,39,4.8717,0,
codex-lang-java,jarun__nnn.cb2c535,85.5346,85.5346,1,477,477,408,java,0,0.977600,41,3.4259,0,
codex-lang-java,jesseduffield__lazygit.1d0db51,42.5731,42.5731,1,855,855,364,java,1,0.923845,39,3.9746,0,
codex-lang-java,jgm__pandoc.5caad90,10.9985,10.9985,1,5228,5228,575,java,0,1.262017,30,4.6223,0,
codex-lang-java,jhspetersson__fselect.c3559ca,5.5199,8.5743,1,3116,2006,172,java,0,1.813250,38,6.9238,0,
codex-lang-java,johanneskaufmann__html-to-markdown.3006818,72.3164,72.3164,1,885,885,640,java,0,1.171159,33,4.8938,0,
codex-lang-java,johnkerl__miller.8d85b46,13.7314,14.5821,1,14638,13784,2010,java,0,1.403296,41,7.5836,0,
codex-lang-java,jonas__tig.8334123,83.2282,83.2282,1,1586,1586,1320,java,0,0.632077,27,2.4733,0,
codex-lang-java,jqlang__jq.b33a763,17.8689,34.8650,1,6072,3112,1085,java,0,2.001180,58,14095.1415,0,
codex-lang-java,jrnxf__thokr.09375ef,73.2584,73.2584,1,445,445,326,java,0,1.115259,38,3.8938,0,
codex-lang-java,junegunn__fzf.b56d614,69.8601,69.8601,1,1858,1858,1298,java,0,1.139669,39,4.6523,0,
codex-lang-java,kaushiksrini__parqeye.8072121,50.3132,50.3132,1,479,479,241,java,0,0.798399,35,2.7450,0,
codex-lang-java,kisielk__errcheck.dacab89,22.5806,22.5806,1,341,341,77,java,0,1.197988,38,5.2471,0,
codex-lang-java,konradsz__igrep.aa75630,72.7273,72.7273,1,385,385,280,java,0,0.806783,34,3.3483,0,
codex-lang-java,ksxgithub__parallel-disk-usage.96978ed,69.1149,69.1149,1,531,531,367,java,0,1.563854,31,4.7875,0,
codex-lang-java,kyoh86__richgo.313114f,81.5018,81.5018,1,546,546,445,java,0,0.976091,36,3.6177,0,
codex-lang-java,kyoheiu__felix.95df390,43.4263,74.6575,1,502,292,218,java,0,1.051121,34,4.0119,0,
codex-lang-java,lfos__calcurse.49180d5,55.1051,55.1051,1,666,666,367,java,1,2.254288,53,8.2569,0,
codex-lang-java,lh3__seqtk.94e7070,45.6876,45.6876,1,429,429,196,java,0,1.212459,37,7.5022,0,
codex-lang-java,lua__lua.c6b4848,29.5217,29.5217,1,1338,1338,395,java,0,1.341143,50,5.8686,0,
codex-lang-java,luajit__luajit.a553b3d,30.9403,30.9403,1,2967,2967,918,java,0,1.442724,46,7.4279,0,
codex-lang-java,lymphatus__caesium-clt.a529b2e,83.6522,83.6522,1,575,575,481,java,0,1.308262,42,5.2164,0,
codex-lang-java,lz4__lz4.1519f46,71.1898,71.1898,1,1496,1496,1065,java,0,0.826286,33,4.1915,0,
codex-lang-java,madler__pigz.fe4894f,83.9952,83.9952,1,831,831,698,java,0,1.336969,34,5.7703,0,
codex-lang-java,mfridman__tparse.2416b4b,67.2941,67.2941,1,425,425,286,java,0,1.133466,34,4.4307,0,
codex-lang-java,mgdm__htmlq.6e31bc8,84.1924,84.1924,1,1455,1455,1225,java,0,0.954742,31,4.1807,0,
codex-lang-java,mgechev__revive.201451e,8.6657,8.6657,1,727,727,63,java,0,1.391288,41,5.2296,0,
codex-lang-java,mibk__dupl.1bf052b,59.7855,59.7855,1,373,373,223,java,0,1.134610,44,5.0810,0,
codex-lang-java,mikefarah__yq.602586d,14.4000,14.4000,1,2000,2000,288,java,0,1.423870,31,5.7255,0,
codex-lang-java,miserlou__loop.209927c,64.5070,64.5070,1,710,710,458,java,1,0.944923,47,3.8364,0,
codex-lang-java,mkj__dropbear.75f699b,48.3776,48.3776,1,678,678,328,java,0,1.387923,45,5.1856,0,
codex-lang-java,mookid__diffr.2152742,69.4719,69.4719,1,606,606,421,java,0,1.015781,48,4.2249,0,
codex-lang-java,nachoparker__dutree.44e877d,42.7457,42.7457,1,641,641,274,java,0,1.188019,37,4.9448,0,
codex-lang-java,naggie__dstask.ff57396,53.3646,53.3646,1,1278,1278,682,java,0,1.274519,42,5.0371,0,
codex-lang-java,nikoladucak__caps-log.2cf2d1e,52.4501,52.4501,1,551,551,289,java,0,1.395157,62,5.5405,0,
codex-lang-java,nikolassv__bartib.6b9b5ce,63.1579,63.1579,1,722,722,456,java,1,1.102175,236,5.0175,0,
codex-lang-java,ninja-build__ninja.cc60300,35.7441,77.7610,1,1438,661,514,java,0,1.376701,44,5.9322,0,
codex-lang-java,noborus__ov.b96c2ba,70.3883,70.3883,1,1854,1854,1305,java,0,0.906954,36,3.9771,0,
codex-lang-java,noborus__trdsql.d8c5ff6,38.3384,38.3384,1,1312,1312,503,java,0,1.191205,38,5.5731,0,
codex-lang-java,nukesor__pueue.8b9d6fe,13.4796,13.4796,1,638,638,86,java,1,1.597318,32,5.6616,0,
codex-lang-java,nuta__nsh.bdd0702,86.2965,86.2965,1,1963,1963,1694,java,0,1.509154,57,5.3343,0,
codex-lang-java,o2sh__onefetch.e5958ce,63.3791,63.3791,1,1166,1166,739,java,0,1.231976,38,4.9863,0,
codex-lang-java,ogham__dog.721440b,37.4615,37.4615,1,1300,1300,487,java,0,1.637379,38,6.3681,0,
codex-lang-java,oppiliappan__eva.41ae245,72.0701,72.0701,1,913,913,658,java,0,1.223068,33,4.6083,0,
codex-lang-java,oppiliappan__statix.e9df54c,53.2515,53.2515,1,815,815,434,java,0,1.427710,39,4.9973,0,
codex-lang-java,orf__gping.26eb5b9,56.3422,56.3422,1,339,339,191,java,0,0.879064,40,2.9399,0,
codex-lang-java,osgeo__gdal.0847f12,14.3075,14.3075,1,657,657,94,java,0,1.499032,35,7.1032,0,
codex-lang-java,osgeo__proj.75d455c,26.2267,26.2267,1,5319,5319,1395,java,0,1.419437,39,8.1444,0,
codex-lang-java,paradigmxyz__solar.5190d0e,39.0293,39.0293,1,1978,1978,772,java,0,1.774815,60,7.0313,0,
codex-lang-java,parcel-bundler__lightningcss.aa2ed1e,41.9731,41.9731,1,2828,2828,1187,java,0,1.614002,59,7.4566,0,
codex-lang-java,peco__peco.4e58dad,35.4575,35.4575,1,1224,1224,434,java,0,1.105047,44,3.7272,0,
codex-lang-java,pemistahl__grex.fa3e8ed,72.5610,72.5610,1,1312,1312,952,java,0,1.868314,40,6.8760,0,
codex-lang-java,php__php-src.c891263,1.3088,1.3088,1,14288,14288,187,java,0,1.446184,39,6.3242,0,
